order_id,order_number,customer_id,order_ts,channel,order_status,payment_status,delivery_slot_id,delivery_address_id,total_amount,tax_amount,discount_amount,shipping_charge,net_amount,coupon_code,source_campaign,fulfillment_centre_id,created_at,updated_at,Unnamed: 19
EORDR5250,ORDR20250250,CUST1097,2025-11-03 23:00:00,Mobile App,SHIPPED,REFUNDED,SLOT47,ADDR6250,611.46,30.57,29.49,104.99,717.53,FRESH10,Organic,Surat Distribution Centre,2025-11-03 23:00:00,2025-11-04 09:00:00,Repeat
EORDR5274,ORDR20250274,CUST1077,2025-11-04 01:00:00,Web,SHIPPED,REFUNDED,SLOT5,ADDR6274,1266.53,63.33,166.26,65.8,1229.4,,Organic,Surat Distribution Centre,2025-11-04 01:00:00,2025-11-06 11:00:00,Repeat
EORDR5058,ORDR20250058,CUST1069,2025-11-04 13:00:00,Mobile App,CANCELLED,PENDING,SLOT9,ADDR6058,2565.64,128.28,185.94,146.94,2654.92,FRESH10,,Ahmedabad Collection Centre,2025-11-04 13:00:00,2025-11-06 04:00:00,
EORDR5364,ORDR20250364,CUST1038,2025-11-04 17:00:00,Mobile App,CONFIRMED,PAID,SLOT38,ADDR6364,5480.23,274.01,121.81,52.77,5685.2,,Referral,Surat Distribution Centre,2025-11-04 17:00:00,2025-11-06 13:00:00,Repeat
EORDR5129,ORDR20250129,CUST1078,2025-11-04 18:00:00,Web,CANCELLED,PENDING,SLOT21,ADDR6129,2232.21,111.61,78.74,148.51,2413.59,FRESH10,FB Ads,Surat Distribution Centre,2025-11-04 18:00:00,2025-11-06 20:00:00,
EORDR5285,ORDR20250285,CUST1096,2025-11-04 19:00:00,Mobile App,SHIPPED,PAID,SLOT39,ADDR6285,4325.76,216.29,131.35,40.39,4451.09,,,Surat Distribution Centre,2025-11-04 19:00:00,2025-11-07 19:00:00,Repeat
EORDR5196,ORDR20250196,CUST1021,2025-11-05 02:00:00,Web,CONFIRMED,PAID,SLOT20,ADDR6196,1128.27,56.41,87.69,141.47,1238.46,NEWUSER,,Surat Distribution Centre,2025-11-05 02:00:00,2025-11-07 09:00:00,Repeat
EORDR5074,ORDR20250074,CUST1076,2025-11-05 03:00:00,Web,CANCELLED,PENDING,SLOT27,ADDR6074,4904.96,245.25,137.32,84.84,5097.73,,,Ahmedabad Collection Centre,2025-11-05 03:00:00,2025-11-07 16:00:00,
EORDR5115,ORDR20250115,CUST1004,2025-11-05 09:00:00,Mobile App,CONFIRMED,PENDING,SLOT48,ADDR6115,832.73,41.64,107.58,31.43,798.22,FRESH10,Referral,Surat Distribution Centre,2025-11-05 09:00:00,2025-11-06 18:00:00,Repeat
EORDR5135,ORDR20250135,CUST1065,2025-11-05 15:00:00,Mobile App,PLACED,PENDING,SLOT11,ADDR6135,1714.92,85.75,111.47,53.41,1742.61,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-05 15:00:00,2025-11-07 10:00:00,Repeat
EORDR5185,ORDR20250185,CUST1035,2025-11-05 21:00:00,Mobile App,PLACED,PENDING,SLOT50,ADDR6185,4358.78,217.94,31.82,133.61,4678.51,NEWUSER,Google,Ahmedabad Collection Centre,2025-11-05 21:00:00,2025-11-06 06:00:00,Repeat
EORDR5297,ORDR20250297,CUST1029,2025-11-06 04:00:00,Web,DELIVERED,PENDING,SLOT25,ADDR6297,5030.66,251.53,20.47,63.11,5324.83,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-06 04:00:00,2025-11-07 06:00:00,Repeat
EORDR5123,ORDR20250123,CUST1061,2025-11-06 06:00:00,Mobile App,CONFIRMED,PENDING,SLOT10,ADDR6123,2254.12,112.71,103.81,78.49,2341.51,NEWUSER,Organic,Ahmedabad Collection Centre,2025-11-06 06:00:00,2025-11-08 03:00:00,Repeat
EORDR5231,ORDR20250231,CUST1087,2025-11-06 15:00:00,Mobile App,SHIPPED,REFUNDED,SLOT43,ADDR6231,3338.46,166.92,86.51,77.38,3496.25,FRESH10,,Ahmedabad Collection Centre,2025-11-06 15:00:00,2025-11-07 05:00:00,Repeat
EORDR5276,ORDR20250276,CUST1096,2025-11-06 21:00:00,Web,CANCELLED,PAID,SLOT35,ADDR6276,2028.49,101.42,196.2,137.43,2071.14,NEWUSER,Referral,Surat Distribution Centre,2025-11-06 21:00:00,2025-11-09 18:00:00,
EORDR5050,ORDR20250050,CUST1082,2025-11-07 01:00:00,Mobile App,SHIPPED,PENDING,SLOT28,ADDR6050,808.67,40.43,23.34,107.91,933.67,NEWUSER,FB Ads,Surat Distribution Centre,2025-11-07 01:00:00,2025-11-08 20:00:00,New
EORDR5095,ORDR20250095,CUST1063,2025-11-07 01:00:00,Web,PACKED,PAID,SLOT3,ADDR6095,930.66,46.53,62.06,72.49,987.62,FRESH10,Google,Surat Distribution Centre,2025-11-07 01:00:00,2025-11-08 07:00:00,Repeat
EORDR5121,ORDR20250121,CUST1017,2025-11-07 02:00:00,Mobile App,SHIPPED,REFUNDED,SLOT2,ADDR6121,3412.42,170.62,190.13,127.02,3519.93,FRESH10,Organic,Ahmedabad Collection Centre,2025-11-07 02:00:00,2025-11-07 09:00:00,Repeat
EORDR5093,ORDR20250093,CUST1024,2025-11-07 09:00:00,Web,CONFIRMED,REFUNDED,SLOT16,ADDR6093,926.98,46.35,81.87,125.41,1016.87,,FB Ads,Ahmedabad Collection Centre,2025-11-07 09:00:00,2025-11-09 06:00:00,Repeat
EORDR5199,ORDR20250199,CUST1011,2025-11-07 19:00:00,Web,CANCELLED,PENDING,SLOT23,ADDR6199,919.48,45.97,190.71,54.25,828.99,FRESH10,,Ahmedabad Collection Centre,2025-11-07 19:00:00,2025-11-08 01:00:00,
EORDR5159,ORDR20250159,CUST1056,2025-11-08 06:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT35,ADDR6159,3831.4,191.57,82.35,79.03,4019.65,,Referral,Ahmedabad Collection Centre,2025-11-08 06:00:00,2025-11-10 21:00:00,Repeat
EORDR5322,ORDR20250322,CUST1024,2025-11-08 13:00:00,Web,SHIPPED,REFUNDED,SLOT35,ADDR6322,3842.55,192.13,122.89,103.74,4015.53,NEWUSER,Organic,Ahmedabad Collection Centre,2025-11-08 13:00:00,2025-11-10 16:00:00,Repeat
EORDR5295,ORDR20250295,CUST1030,2025-11-08 15:00:00,Web,PACKED,PAID,SLOT34,ADDR6295,3781.04,189.05,167.76,140.3,3942.63,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-11-08 15:00:00,2025-11-08 23:00:00,Repeat
EORDR5414,ORDR20250414,CUST1068,2025-11-08 19:00:00,Mobile App,PACKED,PAID,SLOT9,ADDR6414,3524.25,176.21,75.94,43.04,3667.56,NEWUSER,,Surat Distribution Centre,2025-11-08 19:00:00,2025-11-11 02:00:00,Repeat
EORDR5173,ORDR20250173,CUST1054,2025-11-08 20:00:00,Mobile App,SHIPPED,REFUNDED,SLOT43,ADDR6173,4793.58,239.68,169.69,54.6,4918.17,FRESH10,Organic,Ahmedabad Collection Centre,2025-11-08 20:00:00,2025-11-11 17:00:00,Repeat
EORDR5127,ORDR20250127,CUST1005,2025-11-09 08:00:00,Mobile App,PLACED,PENDING,SLOT39,ADDR6127,4424.33,221.22,182.64,128.27,4591.18,,FB Ads,Ahmedabad Collection Centre,2025-11-09 08:00:00,2025-11-11 07:00:00,Repeat
EORDR5294,ORDR20250294,CUST1031,2025-11-09 11:00:00,Mobile App,CANCELLED,REFUNDED,SLOT47,ADDR6294,3076.39,153.82,32.83,107.22,3304.6,FRESH10,Google,Ahmedabad Collection Centre,2025-11-09 11:00:00,2025-11-09 19:00:00,
EORDR5070,ORDR20250070,CUST1084,2025-11-10 18:00:00,Mobile App,PLACED,PAID,SLOT39,ADDR6070,4403.54,220.18,179.3,46.97,4491.39,FRESH10,Organic,Surat Distribution Centre,2025-11-10 18:00:00,2025-11-11 20:00:00,Repeat
EORDR5166,ORDR20250166,CUST1025,2025-11-10 18:00:00,Mobile App,PACKED,PAID,SLOT3,ADDR6166,4429.85,221.49,93.38,137.18,4695.14,FRESH10,Referral,Surat Distribution Centre,2025-11-10 18:00:00,2025-11-11 06:00:00,Repeat
EORDR5487,ORDR20250487,CUST1069,2025-11-10 19:00:00,Mobile App,PACKED,REFUNDED,SLOT16,ADDR6487,5218.36,260.92,110.53,89.67,5458.42,,FB Ads,Surat Distribution Centre,2025-11-10 19:00:00,2025-11-11 13:00:00,Repeat
EORDR5194,ORDR20250194,CUST1042,2025-11-10 21:00:00,Mobile App,PACKED,PENDING,SLOT45,ADDR6194,3338.11,166.91,143.81,138.98,3500.19,NEWUSER,Organic,Surat Distribution Centre,2025-11-10 21:00:00,2025-11-13 10:00:00,Repeat
EORDR5158,ORDR20250158,CUST1021,2025-11-11 02:00:00,Mobile App,SHIPPED,REFUNDED,SLOT24,ADDR6158,4085.64,204.28,89.37,100.66,4301.21,FRESH10,Referral,Surat Distribution Centre,2025-11-11 02:00:00,2025-11-13 10:00:00,Repeat
EORDR5227,ORDR20250227,CUST1066,2025-11-11 03:00:00,Web,SHIPPED,REFUNDED,SLOT13,ADDR6227,5870.47,293.52,115.18,53.48,6102.29,FRESH10,Referral,Ahmedabad Collection Centre,2025-11-11 03:00:00,2025-11-13 16:00:00,Repeat
EORDR5167,ORDR20250167,CUST1047,2025-11-11 04:00:00,Mobile App,SHIPPED,PENDING,SLOT17,ADDR6167,3796.81,189.84,141.62,149.52,3994.55,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-11 04:00:00,2025-11-12 12:00:00,Repeat
EORDR5293,ORDR20250293,CUST1089,2025-11-11 06:00:00,Mobile App,SHIPPED,PENDING,SLOT41,ADDR6293,834.72,41.74,136.56,38.83,778.73,,FB Ads,Surat Distribution Centre,2025-11-11 06:00:00,2025-11-12 20:00:00,Repeat
EORDR5264,ORDR20250264,CUST1060,2025-11-11 14:00:00,Mobile App,SHIPPED,REFUNDED,SLOT32,ADDR6264,4558.54,227.93,45.51,107.6,4848.56,FRESH10,Organic,Ahmedabad Collection Centre,2025-11-11 14:00:00,2025-11-14 03:00:00,Repeat
EORDR5298,ORDR20250298,CUST1044,2025-11-11 18:00:00,Mobile App,SHIPPED,PAID,SLOT2,ADDR6298,1757.43,87.87,120.88,78.98,1803.4,FRESH10,Google,Ahmedabad Collection Centre,2025-11-11 18:00:00,2025-11-12 00:00:00,Repeat
EORDR5450,ORDR20250450,CUST1017,2025-11-11 18:00:00,Web,PLACED,PENDING,SLOT35,ADDR6450,4267.28,213.36,148.29,82.89,4415.24,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-11 18:00:00,2025-11-12 02:00:00,Repeat
EORDR5195,ORDR20250195,CUST1066,2025-11-11 19:00:00,Web,DELIVERED,REFUNDED,SLOT50,ADDR6195,724.17,36.21,39.9,84.22,804.7,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-11 19:00:00,2025-11-14 06:00:00,Repeat
EORDR5131,ORDR20250131,CUST1002,2025-11-11 20:00:00,Web,SHIPPED,PAID,SLOT9,ADDR6131,3461.92,173.1,156.81,94.06,3572.27,NEWUSER,Google,Surat Distribution Centre,2025-11-11 20:00:00,2025-11-12 01:00:00,Repeat
EORDR5350,ORDR20250350,CUST1063,2025-11-11 22:00:00,Web,PLACED,PAID,SLOT47,ADDR6350,2307.58,115.38,159.27,40.6,2304.29,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-11-11 22:00:00,2025-11-14 03:00:00,Repeat
EORDR5291,ORDR20250291,CUST1009,2025-11-11 23:00:00,Web,CANCELLED,REFUNDED,SLOT13,ADDR6291,2038.88,101.94,158.37,112.76,2095.21,FRESH10,Google,Surat Distribution Centre,2025-11-11 23:00:00,2025-11-14 03:00:00,
EORDR5118,ORDR20250118,CUST1054,2025-11-12 02:00:00,Web,PLACED,PAID,SLOT8,ADDR6118,1354.17,67.71,142.14,80.79,1360.53,,,Ahmedabad Collection Centre,2025-11-12 02:00:00,2025-11-14 06:00:00,Repeat
EORDR5059,ORDR20250059,CUST1034,2025-11-12 05:00:00,Web,SHIPPED,PAID,SLOT39,ADDR6059,3000.32,150.02,117.85,74.16,3106.65,,,Ahmedabad Collection Centre,2025-11-12 05:00:00,2025-11-13 17:00:00,Repeat
EORDR5137,ORDR20250137,CUST1079,2025-11-12 09:00:00,Web,CANCELLED,REFUNDED,SLOT1,ADDR6137,5316.98,265.85,185.12,105.66,5503.37,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-11-12 09:00:00,2025-11-13 14:00:00,
EORDR5327,ORDR20250327,CUST1053,2025-11-12 14:00:00,Mobile App,SHIPPED,REFUNDED,SLOT18,ADDR6327,2356.64,117.83,125.54,131.28,2480.21,,Referral,Ahmedabad Collection Centre,2025-11-12 14:00:00,2025-11-13 22:00:00,Repeat
EORDR5011,ORDR20250011,CUST1020,2025-11-12 21:00:00,Mobile App,PLACED,PENDING,SLOT15,ADDR6011,4169.22,208.46,135.1,69.46,4312.04,NEWUSER,Referral,Surat Distribution Centre,2025-11-12 21:00:00,2025-11-13 20:00:00,Repeat
EORDR5212,ORDR20250212,CUST1093,2025-11-13 04:00:00,Mobile App,PLACED,PENDING,SLOT12,ADDR6212,4721.18,236.06,91.37,44.1,4909.97,NEWUSER,Google,Surat Distribution Centre,2025-11-13 04:00:00,2025-11-15 23:00:00,Repeat
EORDR5328,ORDR20250328,CUST1097,2025-11-13 16:00:00,Mobile App,PACKED,REFUNDED,SLOT4,ADDR6328,3680.39,184.02,103.13,122.2,3883.48,FRESH10,FB Ads,Surat Distribution Centre,2025-11-13 16:00:00,2025-11-14 22:00:00,Repeat
EORDR5408,ORDR20250408,CUST1079,2025-11-13 17:00:00,Mobile App,PACKED,PENDING,SLOT9,ADDR6408,2555.47,127.77,98.88,96.85,2681.21,,,Surat Distribution Centre,2025-11-13 17:00:00,2025-11-14 04:00:00,Repeat
EORDR5175,ORDR20250175,CUST1028,2025-11-13 18:00:00,Mobile App,CONFIRMED,PAID,SLOT10,ADDR6175,3884.29,194.21,112.99,117.73,4083.24,NEWUSER,Google,Surat Distribution Centre,2025-11-13 18:00:00,2025-11-14 19:00:00,Repeat
EORDR5491,ORDR20250491,CUST1053,2025-11-13 20:00:00,Web,CANCELLED,PENDING,SLOT9,ADDR6491,5571.59,278.58,33.64,53.29,5869.82,NEWUSER,,Ahmedabad Collection Centre,2025-11-13 20:00:00,2025-11-15 00:00:00,
EORDR5307,ORDR20250307,CUST1022,2025-11-14 03:00:00,Mobile App,SHIPPED,PAID,SLOT6,ADDR6307,3477.45,173.87,130.7,50.03,3570.65,FRESH10,Google,Surat Distribution Centre,2025-11-14 03:00:00,2025-11-15 00:00:00,Repeat
EORDR5044,ORDR20250044,CUST1058,2025-11-14 12:00:00,Web,CONFIRMED,PAID,SLOT23,ADDR6044,2194.9,109.75,57.93,67.82,2314.54,,Referral,Surat Distribution Centre,2025-11-14 12:00:00,2025-11-14 14:00:00,Repeat
EORDR5099,ORDR20250099,CUST1020,2025-11-14 16:00:00,Web,PACKED,PENDING,SLOT16,ADDR6099,4700.33,235.02,177.57,34.36,4792.14,NEWUSER,Organic,Ahmedabad Collection Centre,2025-11-14 16:00:00,2025-11-17 10:00:00,Repeat
EORDR5272,ORDR20250272,CUST1046,2025-11-15 10:00:00,Web,PACKED,REFUNDED,SLOT1,ADDR6272,2891.1,144.56,23.66,87.42,3099.42,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-15 10:00:00,2025-11-17 05:00:00,Repeat
EORDR5157,ORDR20250157,CUST1042,2025-11-15 12:00:00,Mobile App,SHIPPED,PAID,SLOT39,ADDR6157,1611.03,80.55,44.64,100.28,1747.22,FRESH10,FB Ads,Surat Distribution Centre,2025-11-15 12:00:00,2025-11-16 08:00:00,Repeat
EORDR5336,ORDR20250336,CUST1010,2025-11-16 03:00:00,Mobile App,PLACED,REFUNDED,SLOT28,ADDR6336,5028.36,251.42,57.63,32.14,5254.29,NEWUSER,Google,Surat Distribution Centre,2025-11-16 03:00:00,2025-11-16 18:00:00,Repeat
EORDR5139,ORDR20250139,CUST1009,2025-11-16 17:00:00,Mobile App,CONFIRMED,PAID,SLOT43,ADDR6139,5543.74,277.19,34.51,81.49,5867.91,NEWUSER,,Surat Distribution Centre,2025-11-16 17:00:00,2025-11-17 07:00:00,Repeat
EORDR5104,ORDR20250104,CUST1053,2025-11-16 18:00:00,Mobile App,DELIVERED,PENDING,SLOT12,ADDR6104,4643.94,232.2,74.95,52.5,4853.69,NEWUSER,FB Ads,Surat Distribution Centre,2025-11-16 18:00:00,2025-11-17 18:00:00,Repeat
EORDR5156,ORDR20250156,CUST1006,2025-11-16 19:00:00,Mobile App,CANCELLED,REFUNDED,SLOT40,ADDR6156,4542.18,227.11,155.01,56.79,4671.07,,Google,Surat Distribution Centre,2025-11-16 19:00:00,2025-11-18 05:00:00,
EORDR5281,ORDR20250281,CUST1047,2025-11-16 19:00:00,Web,CONFIRMED,PENDING,SLOT19,ADDR6281,4757.9,237.89,27.71,37.98,5006.06,NEWUSER,,Surat Distribution Centre,2025-11-16 19:00:00,2025-11-17 20:00:00,Repeat
EORDR5345,ORDR20250345,CUST1066,2025-11-17 01:00:00,Mobile App,PACKED,PAID,SLOT42,ADDR6345,4091.37,204.57,96.7,82.85,4282.09,FRESH10,Google,Surat Distribution Centre,2025-11-17 01:00:00,2025-11-18 17:00:00,Repeat
EORDR5460,ORDR20250460,CUST1053,2025-11-17 21:00:00,Mobile App,SHIPPED,PAID,SLOT23,ADDR6460,3795.32,189.77,24.1,128.02,4089.01,,Referral,Surat Distribution Centre,2025-11-17 21:00:00,2025-11-18 14:00:00,Repeat
EORDR5140,ORDR20250140,CUST1097,2025-11-17 23:00:00,Mobile App,CONFIRMED,PENDING,SLOT23,ADDR6140,5060.97,253.05,189.85,141.98,5266.15,,Organic,Ahmedabad Collection Centre,2025-11-17 23:00:00,2025-11-20 14:00:00,Repeat
EORDR5278,ORDR20250278,CUST1043,2025-11-18 00:00:00,Mobile App,SHIPPED,REFUNDED,SLOT32,ADDR6278,4025.15,201.26,134.16,130.1,4222.35,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-11-18 00:00:00,2025-11-20 04:00:00,Repeat
EORDR5205,ORDR20250205,CUST1069,2025-11-18 01:00:00,Web,CONFIRMED,PENDING,SLOT41,ADDR6205,4451.37,222.57,75.21,44.36,4643.09,NEWUSER,Referral,Surat Distribution Centre,2025-11-18 01:00:00,2025-11-19 05:00:00,Repeat
EORDR5065,ORDR20250065,CUST1085,2025-11-18 03:00:00,Mobile App,SHIPPED,PENDING,SLOT4,ADDR6065,3135.34,156.77,198.73,126.81,3220.19,NEWUSER,,Ahmedabad Collection Centre,2025-11-18 03:00:00,2025-11-21 03:00:00,Repeat
EORDR5145,ORDR20250145,CUST1038,2025-11-18 12:00:00,Mobile App,DELIVERED,REFUNDED,SLOT20,ADDR6145,5987.69,299.38,129.11,62.55,6220.51,NEWUSER,Organic,Ahmedabad Collection Centre,2025-11-18 12:00:00,2025-11-19 15:00:00,Repeat
EORDR5219,ORDR20250219,CUST1043,2025-11-18 15:00:00,Mobile App,CANCELLED,PENDING,SLOT2,ADDR6219,941.5,47.08,106.47,138.9,1021.01,FRESH10,Google,Surat Distribution Centre,2025-11-18 15:00:00,2025-11-18 21:00:00,
EORDR5256,ORDR20250256,CUST1075,2025-11-18 22:00:00,Web,PLACED,PENDING,SLOT16,ADDR6256,1149.97,57.5,40.43,104.27,1271.31,NEWUSER,Organic,Surat Distribution Centre,2025-11-18 22:00:00,2025-11-21 11:00:00,Repeat
EORDR5200,ORDR20250200,CUST1064,2025-11-19 01:00:00,Mobile App,DELIVERED,PAID,SLOT13,ADDR6200,3325.52,166.28,174.44,45.57,3362.93,FRESH10,Referral,Surat Distribution Centre,2025-11-19 01:00:00,2025-11-20 08:00:00,Repeat
EORDR5169,ORDR20250169,CUST1099,2025-11-19 11:00:00,Web,DELIVERED,REFUNDED,SLOT6,ADDR6169,1233.66,61.68,154.62,72.46,1213.18,NEWUSER,Referral,Surat Distribution Centre,2025-11-19 11:00:00,2025-11-20 04:00:00,Repeat
EORDR5078,ORDR20250078,CUST1052,2025-11-19 13:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT50,ADDR6078,4792.54,239.63,20.46,99.2,5110.91,FRESH10,,Ahmedabad Collection Centre,2025-11-19 13:00:00,2025-11-21 09:00:00,Repeat
EORDR5462,ORDR20250462,CUST1099,2025-11-19 14:00:00,Mobile App,CANCELLED,PENDING,SLOT33,ADDR6462,5367.7,268.38,197.1,43.11,5482.09,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-11-19 14:00:00,2025-11-19 19:00:00,
EORDR5383,ORDR20250383,CUST1077,2025-11-19 22:00:00,Mobile App,DELIVERED,PAID,SLOT27,ADDR6383,4223.62,211.18,177.08,118.71,4376.43,FRESH10,FB Ads,Surat Distribution Centre,2025-11-19 22:00:00,2025-11-22 18:00:00,Repeat
EORDR5009,ORDR20250009,CUST1097,2025-11-20 03:00:00,Web,CONFIRMED,PENDING,SLOT13,ADDR6009,4034.74,201.74,110.61,58.23,4184.1,NEWUSER,,Surat Distribution Centre,2025-11-20 03:00:00,2025-11-22 17:00:00,Repeat
EORDR5339,ORDR20250339,CUST1070,2025-11-20 06:00:00,Mobile App,CANCELLED,REFUNDED,SLOT46,ADDR6339,1503.62,75.18,196.34,97.9,1480.36,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-11-20 06:00:00,2025-11-20 19:00:00,
EORDR5033,ORDR20250033,CUST1020,2025-11-20 13:00:00,Web,PACKED,PENDING,SLOT22,ADDR6033,980.15,49.01,161.72,145.62,1013.06,NEWUSER,Google,Surat Distribution Centre,2025-11-20 13:00:00,2025-11-22 12:00:00,Repeat
EORDR5098,ORDR20250098,CUST1072,2025-11-20 23:00:00,Web,PACKED,PENDING,SLOT21,ADDR6098,3537.91,176.9,107.93,118.96,3725.84,NEWUSER,,Ahmedabad Collection Centre,2025-11-20 23:00:00,2025-11-22 16:00:00,Repeat
EORDR5319,ORDR20250319,CUST1079,2025-11-21 07:00:00,Web,CANCELLED,PENDING,SLOT25,ADDR6319,1375.61,68.78,195.61,145.37,1394.15,,Organic,Ahmedabad Collection Centre,2025-11-21 07:00:00,2025-11-23 14:00:00,
EORDR5356,ORDR20250356,CUST1099,2025-11-21 09:00:00,Mobile App,CANCELLED,PENDING,SLOT45,ADDR6356,4599.15,229.96,31.58,116.34,4913.87,,Google,Ahmedabad Collection Centre,2025-11-21 09:00:00,2025-11-23 22:00:00,
EORDR5424,ORDR20250424,CUST1006,2025-11-21 10:00:00,Web,SHIPPED,PAID,SLOT2,ADDR6424,3566.5,178.33,182.64,47.54,3609.73,,Google,Surat Distribution Centre,2025-11-21 10:00:00,2025-11-23 06:00:00,Repeat
EORDR5193,ORDR20250193,CUST1077,2025-11-21 16:00:00,Web,PACKED,PENDING,SLOT27,ADDR6193,582.98,29.15,91.24,114.62,635.51,NEWUSER,Google,Ahmedabad Collection Centre,2025-11-21 16:00:00,2025-11-24 14:00:00,Repeat
EORDR5372,ORDR20250372,CUST1052,2025-11-21 16:00:00,Mobile App,PLACED,PENDING,SLOT34,ADDR6372,4701.67,235.08,132.15,118.41,4923.01,FRESH10,Google,Surat Distribution Centre,2025-11-21 16:00:00,2025-11-22 02:00:00,Repeat
EORDR5155,ORDR20250155,CUST1017,2025-11-22 00:00:00,Mobile App,CANCELLED,REFUNDED,SLOT21,ADDR6155,5649.65,282.48,115.21,52.35,5869.27,,,Ahmedabad Collection Centre,2025-11-22 00:00:00,2025-11-23 22:00:00,
EORDR5464,ORDR20250464,CUST1032,2025-11-22 05:00:00,Mobile App,PLACED,PAID,SLOT17,ADDR6464,3301.65,165.08,116.67,99.54,3449.6,FRESH10,Referral,Ahmedabad Collection Centre,2025-11-22 05:00:00,2025-11-22 10:00:00,Repeat
EORDR5463,ORDR20250463,CUST1035,2025-11-22 06:00:00,Web,SHIPPED,REFUNDED,SLOT41,ADDR6463,1403.14,70.16,186.69,146.14,1432.75,NEWUSER,Google,Surat Distribution Centre,2025-11-22 06:00:00,2025-11-23 04:00:00,Repeat
EORDR5292,ORDR20250292,CUST1054,2025-11-22 07:00:00,Web,CONFIRMED,PENDING,SLOT46,ADDR6292,3790.21,189.51,147.41,137.86,3970.17,FRESH10,Referral,Ahmedabad Collection Centre,2025-11-22 07:00:00,2025-11-24 10:00:00,Repeat
EORDR5301,ORDR20250301,CUST1055,2025-11-22 07:00:00,Mobile App,SHIPPED,PENDING,SLOT39,ADDR6301,1825.53,91.28,79.06,132.47,1970.22,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-11-22 07:00:00,2025-11-23 01:00:00,Repeat
EORDR5225,ORDR20250225,CUST1030,2025-11-22 11:00:00,Web,CANCELLED,REFUNDED,SLOT43,ADDR6225,4035.28,201.76,85.41,45.62,4197.25,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-11-22 11:00:00,2025-11-23 21:00:00,
EORDR5337,ORDR20250337,CUST1069,2025-11-22 16:00:00,Mobile App,PLACED,PAID,SLOT34,ADDR6337,1540.64,77.03,71.89,77.73,1623.51,FRESH10,Google,Surat Distribution Centre,2025-11-22 16:00:00,2025-11-24 23:00:00,Repeat
EORDR5189,ORDR20250189,CUST1075,2025-11-22 18:00:00,Web,CANCELLED,REFUNDED,SLOT5,ADDR6189,1924.48,96.22,81.05,97.08,2036.73,NEWUSER,Organic,Surat Distribution Centre,2025-11-22 18:00:00,2025-11-24 03:00:00,
EORDR5445,ORDR20250445,CUST1097,2025-11-22 21:00:00,Web,CANCELLED,PAID,SLOT13,ADDR6445,906.66,45.33,163.26,139.64,928.37,FRESH10,,Ahmedabad Collection Centre,2025-11-22 21:00:00,2025-11-25 16:00:00,
EORDR5234,ORDR20250234,CUST1097,2025-11-23 02:00:00,Mobile App,SHIPPED,PAID,SLOT26,ADDR6234,4464.52,223.23,197.07,79.17,4569.85,NEWUSER,FB Ads,Surat Distribution Centre,2025-11-23 02:00:00,2025-11-23 23:00:00,Repeat
EORDR5436,ORDR20250436,CUST1028,2025-11-23 05:00:00,Mobile App,CANCELLED,REFUNDED,SLOT24,ADDR6436,3395.79,169.79,161.44,117.34,3521.48,FRESH10,Organic,Surat Distribution Centre,2025-11-23 05:00:00,2025-11-23 10:00:00,
EORDR5323,ORDR20250323,CUST1063,2025-11-23 13:00:00,Web,SHIPPED,REFUNDED,SLOT6,ADDR6323,4010.97,200.55,32.23,59.28,4238.57,,Organic,Surat Distribution Centre,2025-11-23 13:00:00,2025-11-25 17:00:00,Repeat
EORDR5342,ORDR20250342,CUST1069,2025-11-23 15:00:00,Mobile App,CANCELLED,PAID,SLOT2,ADDR6342,5259.45,262.97,178.88,68.67,5412.21,NEWUSER,FB Ads,Surat Distribution Centre,2025-11-23 15:00:00,2025-11-25 06:00:00,
EORDR5384,ORDR20250384,CUST1093,2025-11-23 16:00:00,Web,PLACED,PAID,SLOT18,ADDR6384,5378.25,268.91,63.47,76.92,5660.61,,,Ahmedabad Collection Centre,2025-11-23 16:00:00,2025-11-25 10:00:00,Repeat
EORDR5311,ORDR20250311,CUST1056,2025-11-23 20:00:00,Mobile App,DELIVERED,PENDING,SLOT43,ADDR6311,5244.93,262.25,23.56,145.58,5629.2,NEWUSER,Organic,Ahmedabad Collection Centre,2025-11-23 20:00:00,2025-11-24 22:00:00,Repeat
EORDR5210,ORDR20250210,CUST1088,2025-11-24 08:00:00,Mobile App,DELIVERED,PAID,SLOT43,ADDR6210,5499.54,274.98,177.94,77.3,5673.88,,Organic,Surat Distribution Centre,2025-11-24 08:00:00,2025-11-25 01:00:00,Repeat
